icao24,callsign,origin_country,time_position,last_contact,longitude,latitude,baro_altitude,on_ground,velocity,true_track,vertical_rate,sensors,geo_altitude,squawk,spi,position_source,country,trajectory_id,is_spoofed,spoof_category
710122,SVA588,Saudi Arabia,1734481044.0,1734481044.0,55.5451,25.0996,967.74,False,99.95,38.52,0.0,,1667.74,,False,0,United Arab Emirates,710122_c4fee66c,0,
710122,SVA588,Saudi Arabia,1734481167.0,1734481167.0,55.4919,25.1821,579.12,False,87.8,301.83,0.0,,1279.12,,False,0,United Arab Emirates,710122_c4fee66c,0,
710122,SVA588,Saudi Arabia,1734481285.0,1734481285.0,55.4161,25.2242,129.54,False,70.41,301.25,0.0,,829.54,,False,0,United Arab Emirates,710122_c4fee66c,0,
710122,SVA588,Saudi Arabia,1734481323.0,1734481323.0,55.3933,25.2369,-15.24,False,70.41,301.25,0.0,,684.76,,False,0,United Arab Emirates,710122_c4fee66c,0,
710149,KNE517,Saudi Arabia,1734048000.0,1734048000.0,51.5256,23.2071,10675.62,False,253.78,94.18,0.0,,11375.62,,False,0,Saudi Arabia,710149_4671a952,1,Zero velocity
710149,KNE517,Saudi Arabia,1734048122.0,1734048122.0,51.8269,23.1866,10675.62,False,253.31,94.31,0.0,,11375.62,,False,0,Saudi Arabia,710149_4671a952,1,Zero velocity
710149,KNE517,Saudi Arabia,1734048239.0,1734048239.0,52.1139,23.1667,10668.0,False,252.28,94.33,0.0,,11368.0,,False,0,United Arab Emirates,710149_4671a952,1,Zero velocity
710149,KNE517,Saudi Arabia,1734048335.0,1734048335.0,52.3505,23.1563,10660.38,False,253.28,84.41,0.0,,11360.38,,False,0,United Arab Emirates,710149_4671a952,1,Zero velocity
710149,KNE517,Saudi Arabia,1734048467.0,1734048467.0,52.6553,23.2549,10332.72,False,256.1,66.06,0.0,,11032.72,,False,0,United Arab Emirates,710149_4671a952,1,Zero velocity
710149,KNE517,Saudi Arabia,1734048587.0,1734048587.0,52.9194,23.387,9136.38,False,258.83,60.99,0.0,,9836.38,,False,0,United Arab Emirates,710149_4671a952,1,Zero velocity
710149,KNE517,Saudi Arabia,1734048706.0,1734048706.0,53.1754,23.5229,7985.76,False,248.48,59.93,0.0,,8685.76,,False,0,United Arab Emirates,710149_4671a952,1,Zero velocity
710149,KNE517,Saudi Arabia,1734048764.0,1734048764.0,53.2955,23.5867,7620.0,False,5.0,59.92,0.0,,8320.0,,False,0,United Arab Emirates,710149_4671a952,1,Zero velocity
710149,KNE517,Saudi Arabia,1734048929.0,1734048929.0,53.6327,23.766,7620.0,False,239.74,59.86,0.0,,8320.0,,False,0,United Arab Emirates,710149_4671a952,1,Zero velocity
710149,KNE517,Saudi Arabia,1734049039.0,1734049039.0,53.8547,23.884,7299.96,False,238.07,60.06,0.0,,7999.96,,False,0,United Arab Emirates,710149_4671a952,1,Zero velocity
710149,KNE517,Saudi Arabia,1734049146.0,1734049146.0,54.066,23.9957,6842.76,False,230.22,60.11,0.0,,7542.76,,False,0,United Arab Emirates,710149_4671a952,1,Zero velocity
71021d,MEDVC1A,Saudi Arabia,1734134400.0,1734134400.0,46.8538,28.0021,7620.0,False,251.66,119.92,0.0,,8320.0,,False,0,Saudi Arabia,71021d_0998200c,1,Altitude increase
71021d,MEDVC1A,Saudi Arabia,1734134509.0,1734134509.0,47.0966,27.8781,7620.0,False,251.66,119.92,0.0,,8320.0,,False,0,Saudi Arabia,71021d_0998200c,1,Altitude increase
71021d,MEDVC1A,Saudi Arabia,1734134638.0,1734134638.0,47.3791,27.7328,7620.0,False,250.33,120.1,0.0,,8320.0,,False,0,Saudi Arabia,71021d_0998200c,1,Altitude increase
71021d,MEDVC1A,Saudi Arabia,1734134760.0,1734134760.0,47.6463,27.5945,7620.0,False,250.22,120.52,0.0,,8320.0,,False,0,Saudi Arabia,71021d_0998200c,1,Altitude increase
71021d,MEDVC1A,Saudi Arabia,1734134861.0,1734134861.0,47.8596,27.4677,7620.0,False,250.55,123.95,0.0,,8320.0,,False,0,Saudi Arabia,71021d_0998200c,1,Altitude increase
71021d,MEDVC1A,Saudi Arabia,1734134991.0,1734134991.0,48.1309,27.3045,7620.0,False,250.41,124.11,0.0,,8320.0,,False,0,Saudi Arabia,71021d_0998200c,1,Altitude increase
71021d,MEDVC1A,Saudi Arabia,1734135110.0,1734135110.0,48.3807,27.1533,7345.68,False,247.84,124.09,0.0,,8045.68,,False,0,Saudi Arabia,71021d_0998200c,1,Altitude increase
71021d,MEDVC1A,Saudi Arabia,1734135200.0,1734135200.0,48.5638,27.042,10845.68,False,245.85,124.26,0.0,,11545.68,,False,0,Saudi Arabia,71021d_0998200c,1,Altitude increase
71021d,MEDVC1A,Saudi Arabia,1734135264.0,1734135264.0,48.6942,26.9624,7010.4,False,245.85,124.26,0.0,,7710.4,,False,0,Saudi Arabia,71021d_0998200c,1,Altitude increase
710417,SVA500,Saudi Arabia,1734998400.0,1734998400.0,45.2046,27.5443,10332.72,False,223.02,46.03,0.0,,11032.72,,False,0,Saudi Arabia,710417_87995a56,1,Sudden positional jump
710417,SVA500,Saudi Arabia,1734998505.0,1734998505.0,45.365,27.6971,10058.4,False,223.55,42.58,0.0,,10758.4,,False,0,Saudi Arabia,710417_87995a56,1,Sudden positional jump
710417,SVA500,Saudi Arabia,1734998629.0,1734998629.0,45.597,27.8486,10058.4,False,235.1,61.08,0.0,,10758.4,,False,0,Saudi Arabia,710417_87995a56,1,Sudden positional jump
710417,SVA500,Saudi Arabia,1734998757.0,1734998757.0,45.8641,27.9793,10050.78,False,234.81,61.47,0.0,,10750.78,,False,0,Saudi Arabia,710417_87995a56,1,Sudden positional jump
710417,SVA500,Saudi Arabia,1734998847.0,1734998847.0,45.8641,30.4793,10058.4,False,231.4,61.16,0.0,,10758.4,,False,0,Saudi Arabia,710417_87995a56,1,Sudden positional jump
710417,SVA500,Saudi Arabia,1734998991.0,1734998991.0,46.3492,28.2146,10058.4,False,233.9,61.35,0.0,,10758.4,,False,0,Saudi Arabia,710417_87995a56,1,Sudden positional jump
710417,SVA500,Saudi Arabia,1734999113.0,1734999113.0,46.6045,28.3374,10043.16,False,232.26,61.56,0.0,,10743.16,,False,0,Saudi Arabia,710417_87995a56,1,Sudden positional jump
710417,SVA500,Saudi Arabia,1734999215.0,1734999215.0,46.8153,28.4382,8679.18,False,227.87,61.7,0.0,,9379.18,,False,0,Saudi Arabia,710417_87995a56,1,Sudden positional jump
710417,SVA500,Saudi Arabia,1734999333.0,1734999333.0,47.074,28.4924,7360.92,False,216.1,81.1,0.0,,8060.92,,False,0,Saudi Arabia,710417_87995a56,1,Sudden positional jump
710417,SVA500,Saudi Arabia,1734999466.0,1734999466.0,47.3512,28.5303,5981.7,False,199.28,81.39,0.0,,6681.7,,False,0,Saudi Arabia,710417_87995a56,1,Sudden positional jump
710417,SVA500,Saudi Arabia,1734999587.0,1734999587.0,47.578,28.5608,5173.98,False,172.21,81.41,0.0,,5873.98,,False,0,Saudi Arabia,710417_87995a56,1,Sudden positional jump
710417,SVA500,Saudi Arabia,1734999702.0,1734999702.0,47.7765,28.5743,4274.82,False,166.22,88.58,0.0,,4974.82,,False,0,Kuwait,710417_87995a56,1,Sudden positional jump
710417,SVA500,Saudi Arabia,1734999811.0,1734999811.0,47.9579,28.5783,3413.76,False,160.06,88.34,0.0,,4113.76,,False,0,Kuwait,710417_87995a56,1,Sudden positional jump
710417,SVA500,Saudi Arabia,1734999941.0,1734999941.0,48.0492,28.7092,2491.74,False,134.53,12.81,0.0,,3191.74,,False,0,Kuwait,710417_87995a56,1,Sudden positional jump
710417,SVA500,Saudi Arabia,1735000063.0,1735000063.0,48.1352,28.8269,1836.42,False,127.87,19.02,0.0,,2536.42,,False,0,Kuwait,710417_87995a56,1,Sudden positional jump
710417,SVA500,Saudi Arabia,1735000164.0,1735000164.0,48.1014,28.9178,1531.62,False,97.0,336.56,0.0,,2231.62,,False,0,Kuwait,710417_87995a56,1,Sudden positional jump
710417,SVA500,Saudi Arabia,1735000293.0,1735000293.0,48.0607,29.0006,1013.46,False,69.31,335.91,0.0,,1713.46,,False,0,Kuwait,710417_87995a56,1,Sudden positional jump
710417,SVA500,Saudi Arabia,1735000413.0,1735000413.0,48.0263,29.0697,655.32,False,69.58,336.47,0.0,,1355.3200000000002,,False,0,Kuwait,710417_87995a56,1,Sudden positional jump
710417,SVA500,Saudi Arabia,1735000521.0,1735000521.0,47.9938,29.1306,396.24,False,68.59,335.16,0.0,,1096.24,,False,0,Kuwait,710417_87995a56,1,Sudden positional jump
7105ad,SVA851,Saudi Arabia,1733011200.0,1733011200.0,74.1077,19.6205,10355.58,False,241.93,271.95,0.0,,11055.58,,False,0,India,7105ad_cd887a88,0,
7105ad,SVA851,Saudi Arabia,1733011280.0,1733011280.0,73.924,19.6263,10363.2,False,241.4,271.83,0.0,,11063.2,,False,0,India,7105ad_cd887a88,0,
7105ad,SVA851,Saudi Arabia,1733011425.0,1733011425.0,73.5921,19.6551,10363.2,False,244.41,287.14,0.0,,11063.2,,False,0,India,7105ad_cd887a88,0,
7105ad,SVA851,Saudi Arabia,1733011536.0,1733011536.0,73.3461,19.7244,10355.58,False,243.66,286.56,0.0,,11055.58,,False,0,India,7105ad_cd887a88,0,
7105ad,SVA851,Saudi Arabia,1733011650.0,1733011650.0,73.097,19.7943,10363.2,False,243.52,286.44,0.0,,11063.2,,False,0,India,7105ad_cd887a88,0,
7105ad,SVA851,Saudi Arabia,1733011752.0,1733011752.0,72.8665,19.8612,10363.2,False,242.48,289.97,0.0,,11063.2,,False,0,India,7105ad_cd887a88,0,
7105ad,SVA851,Saudi Arabia,1733011913.0,1733011913.0,72.5178,19.9879,10355.58,False,242.96,290.97,0.0,,11055.58,,False,0,Sea,7105ad_cd887a88,0,
7105ad,SVA851,Saudi Arabia,1733012033.0,1733012033.0,72.2608,20.0811,10355.58,False,242.29,290.9,0.0,,11055.58,,False,0,Sea,7105ad_cd887a88,0,
7105ad,SVA851,Saudi Arabia,1733012147.0,1733012147.0,72.0132,20.1704,10896.6,False,241.63,290.83,0.0,,11596.6,,False,0,Sea,7105ad_cd887a88,0,
7105ad,SVA851,Saudi Arabia,1733012269.0,1733012269.0,71.7507,20.2645,11353.8,False,243.26,290.81,0.0,,12053.8,,False,0,Sea,7105ad_cd887a88,0,
7105ad,SVA851,Saudi Arabia,1733012390.0,1733012390.0,71.4871,20.3586,11574.78,False,240.3,290.69,0.0,,12274.78,,False,0,Sea,7105ad_cd887a88,0,
7105ad,SVA851,Saudi Arabia,1733012493.0,1733012493.0,71.267,20.4367,11574.78,False,241.27,290.6,0.0,,12274.78,,False,0,Sea,7105ad_cd887a88,0,
7105ad,SVA851,Saudi Arabia,1733012564.0,1733012564.0,71.113,20.4912,11574.78,False,242.41,290.63,0.0,,12274.78,,False,0,Sea,7105ad_cd887a88,0,
7105ad,SVA851,Saudi Arabia,1733012700.0,1733012700.0,70.8218,20.5939,11582.4,False,241.57,290.44,0.0,,12282.4,,False,0,Sea,7105ad_cd887a88,0,
7105ad,SVA851,Saudi Arabia,1733012865.0,1733012865.0,70.4605,20.7203,11574.78,False,239.94,290.46,0.0,,12274.78,,False,0,Sea,7105ad_cd887a88,0,
7105ad,SVA851,Saudi Arabia,1733012895.0,1733012895.0,70.396,20.7427,11582.4,False,240.24,290.3,0.0,,12282.4,,False,0,Sea,7105ad_cd887a88,0,
710dbc,KNE620,Saudi Arabia,1733443200.0,1733443200.0,18.4731,43.893,3360.42,False,141.18,121.89,0.0,,4060.42,,False,0,Bosnia and Herzegovina,710dbc_633099f2,0,
710dbc,KNE620,Saudi Arabia,1733443327.0,1733443327.0,18.6211,43.7536,5173.98,False,162.6,144.4,0.0,,5873.98,,False,0,Bosnia and Herzegovina,710dbc_633099f2,0,
710dbc,KNE620,Saudi Arabia,1733443445.0,1733443445.0,18.7773,43.5955,6256.02,False,196.57,144.48,0.0,,6956.02,,False,0,Bosnia and Herzegovina,710dbc_633099f2,0,
710dbc,KNE620,Saudi Arabia,1733443562.0,1733443562.0,18.936,43.4336,7825.74,False,191.85,144.61,0.0,,8525.74,,False,0,Bosnia and Herzegovina,710dbc_633099f2,0,
710dbc,KNE620,Saudi Arabia,1733443676.0,1733443676.0,19.0949,43.2703,8755.38,False,201.84,144.65,0.0,,9455.38,,False,0,Montenegro,710dbc_633099f2,0,
710dbc,KNE620,Saudi Arabia,1733443783.0,1733443783.0,19.249,43.1108,9715.5,False,200.82,144.8,0.0,,10415.5,,False,0,Montenegro,710dbc_633099f2,0,
710dbc,KNE620,Saudi Arabia,1733443906.0,1733443906.0,19.4265,42.9261,10142.22,False,215.66,144.91,0.0,,10842.22,,False,0,Montenegro,710dbc_633099f2,0,
710dbc,KNE620,Saudi Arabia,1733444021.0,1733444021.0,19.6037,42.7403,10652.76,False,221.94,144.91,0.0,,11352.76,,False,0,Montenegro,710dbc_633099f2,0,
710dbc,KNE620,Saudi Arabia,1733444141.0,1733444141.0,19.7676,42.5672,10668.0,False,217.64,145.11,0.0,,11368.0,,False,0,Albania,710dbc_633099f2,0,
710dbc,KNE620,Saudi Arabia,1733444264.0,1733444264.0,19.898,42.3313,10668.0,False,216.24,166.66,0.0,,11368.0,,False,0,Albania,710dbc_633099f2,0,
710dbc,KNE620,Saudi Arabia,1733444379.0,1733444379.0,19.9692,42.1076,10668.0,False,216.74,166.69,0.0,,11368.0,,False,0,Albania,710dbc_633099f2,0,
710dbc,KNE620,Saudi Arabia,1733444499.0,1733444499.0,20.0409,41.8814,10668.0,False,213.5,166.77,0.0,,11368.0,,False,0,Albania,710dbc_633099f2,0,
710dbc,KNE620,Saudi Arabia,1733444620.0,1733444620.0,20.1126,41.6532,10668.0,False,219.37,166.71,0.0,,11368.0,,False,0,Albania,710dbc_633099f2,0,
710dbc,KNE620,Saudi Arabia,1733444734.0,1733444734.0,20.1801,41.4367,10660.38,False,211.88,166.81,0.0,,11360.38,,False,0,Albania,710dbc_633099f2,0,
710dbc,KNE620,Saudi Arabia,1733444857.0,1733444857.0,20.2504,41.2099,10668.0,False,216.01,166.92,0.0,,11368.0,,False,0,Albania,710dbc_633099f2,0,
710dbc,KNE620,Saudi Arabia,1733444957.0,1733444957.0,20.3078,41.0224,10668.0,False,217.25,166.72,0.0,,11368.0,,False,0,Albania,710dbc_633099f2,0,
710dbc,KNE620,Saudi Arabia,1733445075.0,1733445075.0,20.376,40.7989,10683.24,False,220.52,167.2,0.0,,11383.24,,False,0,Albania,710dbc_633099f2,0,
710dbc,KNE620,Saudi Arabia,1733445205.0,1733445205.0,20.4503,40.5546,10668.0,False,216.51,166.95,0.0,,11368.0,,False,0,Albania,710dbc_633099f2,0,
710dbc,KNE620,Saudi Arabia,1733445330.0,1733445330.0,20.5241,40.3099,10668.0,False,219.37,166.71,0.0,,11368.0,,False,0,Albania,710dbc_633099f2,0,
710dbc,KNE620,Saudi Arabia,1733445446.0,1733445446.0,20.6151,40.0911,10668.0,False,223.69,152.02,0.0,,11368.0,,False,0,Greece,710dbc_633099f2,0,
710dbc,KNE620,Saudi Arabia,1733445555.0,1733445555.0,20.7473,39.8983,10668.0,False,224.36,152.26,0.0,,11368.0,,False,0,Greece,710dbc_633099f2,0,
710dbc,KNE620,Saudi Arabia,1733445684.0,1733445684.0,20.9056,39.6669,10668.0,False,225.51,152.27,0.0,,11368.0,,False,0,Greece,710dbc_633099f2,0,
710dbc,KNE620,Saudi Arabia,1733445806.0,1733445806.0,21.0542,39.4481,10675.62,False,224.82,152.32,0.0,,11375.62,,False,0,Greece,710dbc_633099f2,0,
710dbc,KNE620,Saudi Arabia,1733445904.0,1733445904.0,21.1718,39.2738,10668.0,False,224.58,152.44,0.0,,11368.0,,False,0,Greece,710dbc_633099f2,0,
710dbc,KNE620,Saudi Arabia,1733446036.0,1733446036.0,21.3301,39.0371,10660.38,False,223.87,152.79,0.0,,11360.38,,False,0,Greece,710dbc_633099f2,0,
710dbc,KNE620,Saudi Arabia,1733446156.0,1733446156.0,21.4739,38.8213,10668.0,False,227.1,152.62,0.0,,11368.0,,False,0,Greece,710dbc_633099f2,0,
710dbc,KNE620,Saudi Arabia,1733446264.0,1733446264.0,21.6035,38.6255,10683.24,False,226.64,152.56,0.0,,11383.24,,False,0,Greece,710dbc_633099f2,0,
710dbc,KNE620,Saudi Arabia,1733446394.0,1733446394.0,21.756,38.393,10668.0,False,220.42,152.78,0.0,,11368.0,,False,0,Greece,710dbc_633099f2,0,
710dbc,KNE620,Saudi Arabia,1733446503.0,1733446503.0,21.8815,38.2003,10668.0,False,220.18,152.9,0.0,,11368.0,,False,0,Greece,710dbc_633099f2,0,
710dbc,KNE620,Saudi Arabia,1733446627.0,1733446627.0,22.0207,37.9857,10668.0,False,213.28,152.88,0.0,,11368.0,,False,0,Greece,710dbc_633099f2,0,
710dbc,KNE620,Saudi Arabia,1733446758.0,1733446758.0,22.163,37.7643,10652.76,False,211.9,153.0,0.0,,11352.76,,False,0,Greece,710dbc_633099f2,0,
710dbc,KNE620,Saudi Arabia,1733446881.0,1733446881.0,22.299,37.5515,10675.62,False,216.5,153.01,0.0,,11375.62,,False,0,Greece,710dbc_633099f2,0,
710dbc,KNE620,Saudi Arabia,1733446996.0,1733446996.0,22.4282,37.3484,10668.0,False,225.24,152.97,0.0,,11368.0,,False,0,Greece,710dbc_633099f2,0,
710dbc,KNE620,Saudi Arabia,1733447116.0,1733447116.0,22.5628,37.1351,10668.0,False,217.87,153.19,0.0,,11368.0,,False,0,Greece,710dbc_633099f2,0,
717c81,KNE652,Saudi Arabia,1733961600.0,1733961600.0,51.7064,28.3831,10370.82,False,227.43,213.65,0.0,,11070.82,,False,0,Iran,717c81_2454972c,0,
717c81,KNE652,Saudi Arabia,1733961736.0,1733961736.0,51.5324,28.1514,10363.2,False,227.43,213.65,0.0,,11063.2,,False,0,Iran,717c81_2454972c,0,
717c81,KNE652,Saudi Arabia,1733961849.0,1733961849.0,51.3879,27.9582,10363.2,False,229.43,213.48,0.0,,11063.2,,False,0,Sea,717c81_2454972c,0,
717c81,KNE652,Saudi Arabia,1733961957.0,1733961957.0,51.249,27.7717,10363.2,False,230.86,213.55,0.0,,11063.2,,False,0,Sea,717c81_2454972c,0,
717c81,KNE652,Saudi Arabia,1733962083.0,1733962083.0,51.0856,27.5502,10363.2,False,233.01,213.2,0.0,,11063.2,,False,0,Sea,717c81_2454972c,0,
717c81,KNE652,Saudi Arabia,1733962194.0,1733962194.0,50.9431,27.3561,10370.82,False,233.44,213.13,0.0,,11070.82,,False,0,Sea,717c81_2454972c,0,
717c81,KNE652,Saudi Arabia,1733962321.0,1733962321.0,50.7657,27.1441,10363.2,False,230.02,228.72,0.0,,11063.2,,False,0,Sea,717c81_2454972c,0,
717c81,KNE652,Saudi Arabia,1733962439.0,1733962439.0,50.5611,26.9837,10363.2,False,229.68,228.81,0.0,,11063.2,,False,0,Sea,717c81_2454972c,0,
717c81,KNE652,Saudi Arabia,1733962551.0,1733962551.0,50.3659,26.8301,10363.2,False,229.68,228.81,0.0,,11063.2,,False,0,Sea,717c81_2454972c,0,
717c81,KNE652,Saudi Arabia,1733962678.0,1733962678.0,50.1276,26.6863,10363.2,False,225.08,241.91,0.0,,11063.2,,False,0,Saudi Arabia,717c81_2454972c,0,
717c81,KNE652,Saudi Arabia,1733962778.0,1733962778.0,49.9284,26.5912,10355.58,False,225.3,242.09,0.0,,11055.58,,False,0,Saudi Arabia,717c81_2454972c,0,
717c81,KNE652,Saudi Arabia,1733962877.0,1733962877.0,49.7301,26.4965,10363.2,False,227.14,242.04,0.0,,11063.2,,False,0,Saudi Arabia,717c81_2454972c,0,
717c81,KNE652,Saudi Arabia,1733962967.0,1733962967.0,49.5491,26.4098,10370.82,False,229.23,241.88,0.0,,11070.82,,False,0,Saudi Arabia,717c81_2454972c,0,
717c87,SVA258,Saudi Arabia,1734134400.0,1734134400.0,30.1085,37.8115,10058.4,False,218.48,161.61,0.0,,10758.4,,False,0,Turkey,717c87_0203c953,0,
717c87,SVA258,Saudi Arabia,1734134578.0,1734134578.0,30.2461,37.4777,9944.1,False,218.82,162.2,0.0,,10644.1,,False,0,Turkey,717c87_0203c953,0,
717c87,SVA258,Saudi Arabia,1734134685.0,1734134685.0,30.3282,37.2767,9456.42,False,222.88,161.98,0.0,,10156.42,,False,0,Turkey,717c87_0203c953,0,
717c87,SVA258,Saudi Arabia,1734134802.0,1734134802.0,30.419,37.0539,9448.8,False,222.72,162.11,0.0,,10148.8,,False,0,Turkey,717c87_0203c953,0,
717c87,SVA258,Saudi Arabia,1734134932.0,1734134932.0,30.519,36.8056,9441.18,False,224.68,162.27,0.0,,10141.18,,False,0,Turkey,717c87_0203c953,0,
717c87,SVA258,Saudi Arabia,1734135048.0,1734135048.0,30.6098,36.5793,9464.04,False,227.11,162.06,0.0,,10164.04,,False,0,Sea,717c87_0203c953,0,
717c87,SVA258,Saudi Arabia,1734135167.0,1734135167.0,30.7014,36.3502,9441.18,False,225.66,162.35,0.0,,10141.18,,False,0,Sea,717c87_0203c953,0,
717c87,SVA258,Saudi Arabia,1734135272.0,1734135272.0,30.7826,36.1454,9448.8,False,226.31,162.27,0.0,,10148.8,,False,0,Sea,717c87_0203c953,0,
717c87,SVA258,Saudi Arabia,1734135399.0,1734135399.0,30.8125,35.9005,9433.56,False,216.78,177.55,0.0,,10133.56,,False,0,Sea,717c87_0203c953,0,
717c87,SVA258,Saudi Arabia,1734135511.0,1734135511.0,30.8239,35.6758,9448.8,False,226.05,177.52,0.0,,10148.8,,False,0,Sea,717c87_0203c953,0,
717c87,SVA258,Saudi Arabia,1734135633.0,1734135633.0,30.8365,35.4267,9448.8,False,226.01,177.78,0.0,,10148.8,,False,0,Sea,717c87_0203c953,0,
717c87,SVA258,Saudi Arabia,1734135752.0,1734135752.0,30.8483,35.1861,9448.8,False,226.05,177.52,0.0,,10148.8,,False,0,Sea,717c87_0203c953,0,
717c87,SVA258,Saudi Arabia,1734135872.0,1734135872.0,30.8607,34.9405,9441.18,False,226.05,177.52,0.0,,10141.18,,False,0,Sea,717c87_0203c953,0,
717c87,SVA258,Saudi Arabia,1734135990.0,1734135990.0,30.8724,34.7019,9441.18,False,226.01,177.78,0.0,,10141.18,,False,0,Sea,717c87_0203c953,0,
717c87,SVA258,Saudi Arabia,1734136107.0,1734136107.0,30.884,34.4668,9448.8,False,221.38,177.74,0.0,,10148.8,,False,0,Sea,717c87_0203c953,0,
717c87,SVA258,Saudi Arabia,1734136171.0,1734136171.0,30.8901,34.3404,9448.8,False,218.3,177.7,0.0,,10148.8,,False,0,Sea,717c87_0203c953,0,
717c93,KNE218,Saudi Arabia,1735257600.0,1735257600.0,55.3511,25.2612,411.48,False,91.04,304.41,0.0,,1111.48,,False,0,United Arab Emirates,717c93_6d2dfb40,1,Unrealistic heading change
717c93,KNE218,Saudi Arabia,1735257721.0,1735257721.0,55.2248,25.2658,1973.58,False,140.63,245.12,0.0,,2673.58,,False,0,Sea,717c93_6d2dfb40,1,Unrealistic heading change
717c93,KNE218,Saudi Arabia,1735257838.0,1735257838.0,55.063,25.1916,3413.76,False,183.71,247.96,0.0,,4113.76,,False,0,Sea,717c93_6d2dfb40,1,Unrealistic heading change
717c93,KNE218,Saudi Arabia,1735257955.0,1735257955.0,54.9278,25.0583,4312.92,False,194.46,180.15,0.0,,5012.92,,False,0,Sea,717c93_6d2dfb40,1,Unrealistic heading change
717c93,KNE218,Saudi Arabia,1735258071.0,1735258071.0,54.929,24.8513,5631.18,False,205.62,200.66,0.0,,6331.18,,False,0,United Arab Emirates,717c93_6d2dfb40,1,Unrealistic heading change
717c93,KNE218,Saudi Arabia,1735258192.0,1735258192.0,54.8099,24.6508,7063.74,False,213.16,210.77,0.0,,7763.74,,False,0,United Arab Emirates,717c93_6d2dfb40,1,Unrealistic heading change
717c93,KNE218,Saudi Arabia,1735258311.0,1735258311.0,54.6796,24.4483,8138.16,False,222.52,210.42,0.0,,8838.16,,False,0,United Arab Emirates,717c93_6d2dfb40,1,Unrealistic heading change
717c93,KNE218,Saudi Arabia,1735258427.0,1735258427.0,54.5418,24.2486,8892.54,False,225.95,226.2,0.0,,9592.54,,False,0,United Arab Emirates,717c93_6d2dfb40,1,Unrealistic heading change
717c93,KNE218,Saudi Arabia,1735258549.0,1735258549.0,54.3166,24.1249,9799.32,False,219.51,240.67,0.0,,10499.32,,False,0,United Arab Emirates,717c93_6d2dfb40,1,Unrealistic heading change
717c93,KNE218,Saudi Arabia,1735258648.0,1735258648.0,54.1338,24.0304,10340.34,False,217.91,240.59,0.0,,11040.34,,False,0,United Arab Emirates,717c93_6d2dfb40,1,Unrealistic heading change
717c93,KNE218,Saudi Arabia,1735258738.0,1735258738.0,54.1338,26.5304,10355.58,False,217.78,240.1,0.0,,11055.58,,False,0,United Arab Emirates,717c93_6d2dfb40,1,Unrealistic heading change
717c93,KNE218,Saudi Arabia,1735258884.0,1735258884.0,53.6973,23.8,10347.96,False,216.19,240.02,0.0,,11047.96,,False,0,United Arab Emirates,717c93_6d2dfb40,1,Unrealistic heading change
717c93,KNE218,Saudi Arabia,1735259021.0,1735259021.0,53.4451,23.6659,10363.2,False,216.63,240.09,0.0,,11063.2,,False,0,United Arab Emirates,717c93_6d2dfb40,1,Unrealistic heading change
717c93,KNE218,Saudi Arabia,1735259136.0,1735259136.0,53.2347,23.554,10355.58,False,215.04,240.0,0.0,,11055.58,,False,0,United Arab Emirates,717c93_6d2dfb40,1,Unrealistic heading change
717c93,KNE218,Saudi Arabia,1735259246.0,1735259246.0,53.0357,23.4479,10347.96,False,214.59,239.93,0.0,,11047.96,,False,0,United Arab Emirates,717c93_6d2dfb40,1,Unrealistic heading change
717c93,KNE218,Saudi Arabia,1735259375.0,1735259375.0,52.8005,23.3255,10355.58,False,214.86,240.92,0.0,,11055.58,,False,0,United Arab Emirates,717c93_6d2dfb40,1,Unrealistic heading change
717c93,KNE218,Saudi Arabia,1735259465.0,1735259465.0,52.6351,23.2405,10355.58,False,214.41,240.85,0.0,,11055.58,,False,0,United Arab Emirates,717c93_6d2dfb40,1,Unrealistic heading change
717c93,KNE218,Saudi Arabia,1735259598.0,1735259598.0,52.3803,23.1386,10355.58,False,214.14,254.96,0.0,,11055.58,,False,0,United Arab Emirates,717c93_6d2dfb40,1,Unrealistic heading change
717c93,KNE218,Saudi Arabia,1735259728.0,1735259728.0,52.1092,23.133,10347.96,False,216.58,270.14,0.0,,11047.96,,False,0,United Arab Emirates,717c93_6d2dfb40,1,Unrealistic heading change
717c93,KNE218,Saudi Arabia,1735259848.0,1735259848.0,51.8541,23.1339,10363.2,False,219.15,270.13,0.0,,11063.2,,False,0,Saudi Arabia,717c93_6d2dfb40,1,Unrealistic heading change
717c93,KNE218,Saudi Arabia,1735259956.0,1735259956.0,51.6242,23.1342,10363.2,False,217.1,270.0,0.0,,11063.2,,False,0,Saudi Arabia,717c93_6d2dfb40,1,Unrealistic heading change
717c93,KNE218,Saudi Arabia,1735260086.0,1735260086.0,51.3503,23.1343,10340.34,False,214.52,270.0,0.0,,11040.34,,False,0,Saudi Arabia,717c93_6d2dfb40,1,Unrealistic heading change
717c93,KNE218,Saudi Arabia,1735260191.0,1735260191.0,51.132,23.134,10355.58,False,214.52,269.86,0.0,,11055.58,,False,0,Saudi Arabia,717c93_6d2dfb40,1,Unrealistic heading change
717c93,KNE218,Saudi Arabia,1735260320.0,1735260320.0,50.8603,23.1333,10355.58,False,215.55,269.73,0.0,,11055.58,,False,0,Saudi Arabia,717c93_6d2dfb40,1,Unrealistic heading change
